mes_referencia;secao;subclasse;saldomovimentacao;admissao;demissao;estoque_anual_2026;subclasse_descricao;classe_cnae;classe_descricao;grupo_cnae;grupo_descricao;divisao_cnae;divisao_descricao;secao_cnae;secao_descricao
3;C;3250706;1;1;0;2;SERVIÇOS DE PRÓTESE DENTÁRIA;32507;FABRICAÇÃO DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO E ODONTOLÓGICO E DE ARTIGOS ÓPTICOS;325;FABRICAÇÃO DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO E ODONTOLÓGICO E DE ARTIGOS ÓPTICOS;32;FABRICAÇÃO DE PRODUTOS DIVERSOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
3;C;3299001;-3;3;6;-7;FABRICAÇÃO DE GUARDA CHUVAS E SIMILARES;32990;FABRICAÇÃO DE PRODUTOS DIVERSOS NÃO ESPECIFICADOS ANTERIORMENTE;329;FABRICAÇÃO DE PRODUTOS DIVERSOS;32;FABRICAÇÃO DE PRODUTOS DIVERSOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
3;C;3314707;1;1;0;1;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS DE REFRIGERAÇÃO E VENTILAÇÃO PARA USO INDUSTRIAL E COMERCIAL;33147;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS DA INDÚSTRIA MECÂNICA;331;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
3;C;3314799;0;1;1;-1;MANUTENÇÃO E REPARAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS PARA USOS INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE;33147;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS DA INDÚSTRIA MECÂNICA;331;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
3;C;3321000;-6;0;6;17;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS;33210;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS;332;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
3;C;3329501;4;4;0;5;SERVIÇOS DE MONTAGEM DE MÓVEIS DE QUALQUER MATERIAL;33295;INSTALAÇÃO DE EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE;332;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
3;E;3600601;0;1;1;-1;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;36006;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;360;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;36;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;E;ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO
3;E;3811400;1;2;1;-1;COLETA DE RESÍDUOS NÃO PERIGOSOS;38114;COLETA DE RESÍDUOS NÃO PERIGOSOS;381;COLETA DE RESÍDUOS;38;"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS";E;ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO
3;F;4110700;21;29;8;43;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;41107;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;411;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;41;CONSTRUÇÃO DE EDIFÍCIOS;F;CONSTRUÇÃO
3;F;4120400;15;45;30;-1;CONSTRUÇÃO DE EDIFÍCIOS;41204;CONSTRUÇÃO DE EDIFÍCIOS;412;CONSTRUÇÃO DE EDIFÍCIOS;41;CONSTRUÇÃO DE EDIFÍCIOS;F;CONSTRUÇÃO
3;F;4213800;-1;0;1;0;OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS;42138;OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS;421;CONSTRUÇÃO DE RODOVIAS, FERROVIAS, OBRAS URBANAS E OBRAS-DE-ARTE ESPECIAIS;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
3;F;4221902;-1;0;1;-5;CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;42219;OBRAS PARA GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA E PARA TELECOMUNICAÇÕES;422;OBRAS DE INFRA-ESTRUTURA PARA ENERGIA ELÉTRICA, TELECOMUNICAÇÕES, ÁGUA, ESGOTO E TRANSPORTE POR DUTOS;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
3;F;4292801;1;1;0;2;MONTAGEM DE ESTRUTURAS METÁLICAS;42928;MONTAGEM DE INSTALAÇÕES INDUSTRIAIS E DE ESTRUTURAS METÁLICAS;429;CONSTRUÇÃO DE OUTRAS OBRAS DE INFRA-ESTRUTURA;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
3;F;4313400;-7;3;10;-5;OBRAS DE TERRAPLENAGEM;43134;OBRAS DE TERRAPLENAGEM;431;DEMOLIÇÃO E PREPARAÇÃO DO TERRENO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4321500;-3;1;4;-6;INSTALAÇÃO E MANUTENÇÃO ELÉTRICA;43215;INSTALAÇÕES ELÉTRICAS;432;INSTALAÇÕES ELÉTRICAS, HIDRÁULICAS E OUTRAS INSTALAÇÕES EM CONSTRUÇÕES;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4322301;-2;0;2;-2;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS;43223;INSTALAÇÕES HIDRÁULICAS, DE SISTEMAS DE VENTILAÇÃO E REFRIGERAÇÃO;432;INSTALAÇÕES ELÉTRICAS, HIDRÁULICAS E OUTRAS INSTALAÇÕES EM CONSTRUÇÕES;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4329101;1;1;0;0;INSTALAÇÃO DE PAINÉIS PUBLICITÁRIOS;43291;OBRAS DE INSTALAÇÕES EM CONSTRUÇÕES NÃO ESPECIFICADAS ANTERIORMENTE;432;INSTALAÇÕES ELÉTRICAS, HIDRÁULICAS E OUTRAS INSTALAÇÕES EM CONSTRUÇÕES;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4330401;2;3;1;8;IMPERMEABILIZAÇÃO EM OBRAS DE ENGENHARIA CIVIL;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4330402;14;14;0;14;INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E ARMÁRIOS EMBUTIDOS DE QUALQUER MATERIAL;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4330404;-1;0;1;1;SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4399103;7;26;19;21;OBRAS DE ALVENARIA;43991;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE;439;OUTROS SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;F;4399199;1;1;0;2;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE;43991;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE;439;OUTROS SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
3;G;4511101;-2;10;12;5;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS;45111;COMÉRCIO A VAREJO E POR ATACADO DE VEÍCULOS AUTOMOTORES;451;COMÉRCIO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4511102;-2;2;4;-2;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS USADOS;45111;COMÉRCIO A VAREJO E POR ATACADO DE VEÍCULOS AUTOMOTORES;451;COMÉRCIO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4520001;4;8;4;2;SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4520002;2;2;0;1;SERVIÇOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4520004;0;1;1;3;SERVIÇOS DE ALINHAMENTO E BALANCEAMENTO DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4520005;4;6;2;9;SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4520006;-1;0;1;0;SERVIÇOS DE BORRACHARIA PARA VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4520008;-8;3;11;-9;SERVIÇOS DE CAPOTARIA;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4530701;1;1;0;1;COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4530703;-6;14;20;-4;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4530705;0;1;1;-2;COMÉRCIO A VAREJO DE PNEUMÁTICOS E CÂMARAS DE AR;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4530706;1;1;0;1;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA VEÍCULOS AUTOMOTORES;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4541203;-1;4;5;2;COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS;45412;COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;454;COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4541204;-1;0;1;-1;COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS;45412;COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;454;COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4541206;1;3;2;0;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA MOTOCICLETAS E MOTONETAS;45412;COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;454;COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4617600;3;6;3;2;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46176;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;461;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO, EXCETO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4619200;1;1;0;1;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO;46192;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO;461;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO, EXCETO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4637107;0;1;1;1;COMÉRCIO ATACADISTA DE CHOCOLATES, CONFEITOS, BALAS, BOMBONS E SEMELHANTES;46371;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE;463;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4639701;2;3;1;2;COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL;46397;COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL;463;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4645101;1;1;0;1;COMÉRCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO, CIRÚRGICO, HOSPITALAR E DE LABORATÓRIOS;46451;COMÉRCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO, CIRÚRGICO, ORTOPÉDICO E ODONTOLÓGICO;464;COMÉRCIO ATACADISTA DE PRODUTOS DE CONSUMO NÃO-ALIMENTAR;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4646001;1;6;5;-4;COMÉRCIO ATACADISTA DE COSMÉTICOS E PRODUTOS DE PERFUMARIA;46460;COMÉRCIO ATACADISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;464;COMÉRCIO ATACADISTA DE PRODUTOS DE CONSUMO NÃO-ALIMENTAR;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4665600;1;1;0;0;"COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO COMERCIAL; PARTES E PEÇAS";46656;"COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO COMERCIAL; PARTES E PEÇAS";466;COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS, EXCETO DE TECNOLOGIAS DE INFORMAÇÃO E COMUNICAÇÃO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4669999;-2;0;2;-4;"COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE; PARTES E PEÇAS";46699;"COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE; PARTES E PEÇAS";466;COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS, EXCETO DE TECNOLOGIAS DE INFORMAÇÃO E COMUNICAÇÃO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4674500;-1;0;1;0;COMÉRCIO ATACADISTA DE CIMENTO;46745;COMÉRCIO ATACADISTA DE CIMENTO;467;COMÉRCIO ATACADISTA DE MADEIRA, FERRAGENS, FERRAMENTAS, MATERIAL ELÉTRICO E MATERIAL DE CONSTRUÇÃO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4679603;-2;0;2;-3;COMÉRCIO ATACADISTA DE VIDROS, ESPELHOS E VITRAIS;46796;COMÉRCIO ATACADISTA ESPECIALIZADO DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE E DE MATERIAIS DE CONSTRUÇÃO EM GERAL;467;COMÉRCIO ATACADISTA DE MADEIRA, FERRAGENS, FERRAMENTAS, MATERIAL ELÉTRICO E MATERIAL DE CONSTRUÇÃO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4686902;1;1;0;1;COMÉRCIO ATACADISTA DE EMBALAGENS;46869;COMÉRCIO ATACADISTA DE PAPEL E PAPELÃO EM BRUTO E DE EMBALAGENS;468;COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4687702;1;1;0;1;COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS NÃO METÁLICOS, EXCETO DE PAPEL E PAPELÃO;46877;COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS;468;COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4687703;-1;1;2;3;COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS METÁLICOS;46877;COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS;468;COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4692300;-1;0;1;-1;COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE INSUMOS AGROPECUÁRIOS;46923;COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE INSUMOS AGROPECUÁRIOS;469;COMÉRCIO ATACADISTA NÃO-ESPECIALIZADO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4693100;0;24;24;2;COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS;46931;COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS;469;COMÉRCIO ATACADISTA NÃO-ESPECIALIZADO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4711301;3;18;15;-3;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS   HIPERMERCADOS;47113;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS;471;COMÉRCIO VAREJISTA NÃO-ESPECIALIZADO;47;COMÉRCIO VAREJISTA;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
3;G;4711302;42;215;173;26;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - SUPERMERCADOS;47113;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS;471;COMÉRCIO VAREJISTA NÃO-ESPECIALIZADO;47;COMÉRCIO VAREJISTA;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
